"oid";"SR_B1";"SR_B2";"SR_B3";"SR_B4";"SR_B5";"SR_B6";"SR_B7";"ST_B10";"date"
153210110;0,01065;0,013125;0,0199175;0,0123275;0,01032;0,0052325;0,003335;285,13631858;2014-05-06
153210130;0,0100175;0,0133175;0,0402675;0,0289375;0,010155;0,00470999999999999;0,00363749999999999;286,20274082;2014-05-06
153210200;0,00446250000000001;0,0082575;0,020715;0,012905;0,00699249999999998;0,00330749999999999;0,0018775;285,9771515;2014-05-06
153220050;0,00649749999999999;0,0106775;0,0224475;0,0119975;0,00817499999999999;0,00459999999999999;0,003445;287,40246584;2014-05-06
153220120;0,00822999999999999;0,00773499999999999;0,01362;0,00933;0,00902749999999999;0,00424249999999998;0,00272999999999998;287,30334326;2014-05-06
153220190;0,00328000000000001;0,006745;0,0168925;0,0112825;0,00855999999999998;0,00473750000000001;0,003885;288,31507718;2014-05-06
154210040;0,011365;0,013235;0,0192025;0,01032;0,010375;0,00581000000000001;0,004215;285,4986287;2014-05-06
154210060;0,01373;0,0163975;0,0218975;0,0115575;0,00911000000000001;0,00372;0,00184999999999999;284,49714884;2014-05-06
154220070;0,01043;0,01307;0,0256375;0,0128225;0,0151875;0,009385;0,0068;286,3531337;2014-05-06
154220080;0,00833999999999999;0,0113925;0,01934;0,0123825;0,027425;0,01934;0,013675;285,64560356;2014-05-06
154230020;0,00622249999999999;0,0079825;0,013125;0,00693749999999999;0,00905500000000001;0,0049575;0,0035;286,79064026;2014-05-06
153200140;0,0207425;0,0194775;0,0231625;0,0161225;0,0195325;0,00762499999999999;0,0048475;294,34104644;2014-05-22
153210110;0,026215;0,028305;0,033915;0,0232175;0,02451;0,0108975;0,00861499999999998;293,5309757;2014-05-22
153210130;0,0295975;0,0354;0,0591325;0,045685;0,0298725;0,016645;0,0133725;296,0090402;2014-05-22
153210200;0,0163975;0,0218975;0,0409;0,0332;0,0316325;0,0254175;0,0211825;293,09346914;2014-05-22
153220120;0,019725;0,0193675;0,02429;0,0179925;0,0236575;0,0108975;0,00773499999999999;293,43868916;2014-05-22
153220190;0,004325;0,0084775;0,0220625;0,01428;0,02088;0,0109525;0,0087525;295,41430472;2014-05-22
154210040;0,0185975;0,0202475;0,0256925;0,01373;0,0171675;0,00594749999999999;0,00385749999999999;294,9665441;2014-05-22
154210060;0,0289925;0,030835;0,03397;0,023685;0,0332275;0,017195;0,0124925;291,2921726;2014-05-22
154220020;0,0110625;0,012245;0,0192025;0,0119975;0,0143075;0,00817499999999999;0,00614000000000001;295,19213342;2014-05-22
154220070;0,0111175;0,01318;0,0220075;0,00990749999999999;0,0145825;0,0053975;0,00314249999999999;293,9069579;2014-05-22
154220080;0,00817499999999999;0,01043;0,0200275;0,0101;0,0223375;0,00985249999999999;0,00625000000000001;294,6247421;2014-05-22
154230020;0,00751499999999999;0,01065;0,0201925;0,0102925;0,0122175;0,00627749999999999;0,00416;295,8894095;2014-05-22
153200140;0,016535;0,01626;0,018515;0,01186;0,0147475;0,0056175;0,0028675;293,90353988;2014-06-07
153210110;0,0103475;0,014445;0,0243725;0,0145275;0,0130425;0,00693749999999999;0,00531499999999999;292,98067448;2014-06-07
153210130;0,015765;0,01802;0,04057;0,030175;0,01769;0,00916500000000001;0,0051225;294,65208626;2014-06-07
153210200;0,0113375;0,01494;0,0291575;0,0182675;0,0117775;0,003665;0,00212499999999999;293,77365512;2014-06-07
153220050;0,000557499999999989;0,00732250000000001;0,0247575;0,0112275;0,00658;0,00358249999999999;0,00319749999999999;295,57153364;2014-06-07
153220120;0,0083125;0,0087525;0,017745;0,011035;0,013015;0,0055075;0,00330749999999999;295,50659126;2014-06-07
153220190;0,000530000000000003;0,006635;0,0237125;0,0134275;0,022805;0,0082025;0,00611249999999999;296,0432204;2014-06-07
154210040;0,0135925;0,01494;0,01901;0,00963249999999999;0,014115;0,00454499999999999;0,00295000000000001;293,39083688;2014-06-07
154210060;0,0018775;0,00627749999999999;0,014775;0,00498499999999999;0,00781750000000001;0,00339;0,0023175;292,10224334;2014-06-07
154220020;0,003775;0,0057825;0,01285;0,00627749999999999;0,00767999999999999;0,00446250000000001;0,0027025;294,35471852;2014-06-07
154220070;0,0106225;0,01461;0,0231625;0,0101825;0,0145;0,00558999999999998;0,00322500000000001;293,76681908;2014-06-07
154220080;0,0057825;0,009605;0,021705;0,00878000000000001;0,0164525;0,00600249999999999;0,00413249999999998;294,61448804;2014-06-07
154230020;0,00872499999999998;0,01846;0,040955;0,0177725;0,01054;0,00405;0,00328000000000001;295,04174054;2014-06-07
153200140;0,0185975;0,0185975;0,0217875;0,0137575;0,015655;0,00638749999999999;0,00314249999999999;299,051078;2014-07-09
153210110;0,02286;0,03023;0,0614975;0,03771;0,02187;0,012795;0,010485;297,68728802;2014-07-09
153210200;0,0167;0,0270675;0,0666675;0,0434575;0,020495;0,012355;0,00927500000000001;298,0085819;2014-07-09
153220050;0,0112;0,0174425;0,0371325;0,0200275;0,0134275;0,00608500000000001;0,00435250000000001;298,47343262;2014-07-09
153220120;0,0132625;0,0167275;0,03001;0,0221175;0,0262975;0,0121625;0,00946749999999999;297,02761016;2014-07-09
153220190;0,013125;0,01901;0,040735;0,0266275;0,036005;0,01186;0,00688249999999999;297,28396166;2014-07-09
154210040;0,012905;0,0188725;0,034465;0,0157375;0,0155175;0,0068;0,00492999999999999;298,6580057;2014-07-09
154210060;0,00911000000000001;0,016315;0,028195;0,01439;0,0143625;0,00833999999999999;0,00630500000000001;296,73024242;2014-07-09
154220020;0,01285;0,01505;0,02275;0,0156825;0,0156825;0,00759750000000001;0,00531499999999999;298,85966888;2014-07-09
154220070;0,019835;0,02957;0,0528625;0,02352;0,018735;0,0080925;0,00592000000000001;296,71315232;2014-07-09
154220080;0,01285;0,01582;0,025885;0,0130975;0,022475;0,0085875;0,00647;297,72146822;2014-07-09
154230020;0,00311500000000001;0,013785;0,0396075;0,01648;0,009935;0,00581000000000001;0,0056175;298,55204708;2014-07-09
153200140;0,0079275;0,015105;0,0411475;0,0248125;0,0146375;0,0050675;0,00341749999999999;299,55352694;2014-07-25
153210110;0,0201375;0,025335;0,0384525;0,0226675;0,019285;0,00671749999999999;0,00438;298,39140014;2014-07-25
153210200;0,0180475;0,0238225;0,05157;0,0336125;0,02011;0,00784499999999999;0,00503999999999999;298,59989936;2014-07-25
153220050;0,0111725;0,027755;0,0679325;0,0366375;0,0243175;0,01043;0,00773499999999999;299,07500414;2014-07-25
153220120;0,0271775;0,037545;0,0732675;0,05399;0,039855;0,0148025;0,00897249999999999;298,42899836;2014-07-25
153220190;0,01461;0,025555;0,057345;0,0366925;0,04145;0,01252;0,00669;299,41680614;2014-07-25
154210040;0,0137025;0,027205;0,0515975;0,0233825;0,02627;0,009825;0,00614000000000001;298,75371026;2014-07-25
154220020;0,020715;0,0297625;0,0586925;0,03782;0,02605;0,00935749999999999;0,00558999999999998;299,7688622;2014-07-25
154220070;0,0194225;0,028195;0,0476925;0,02055;0,0270675;0,00924749999999999;0,0054525;298,48026866;2014-07-25
154220080;0,012465;0,0166725;0,02759;0,0141425;0,0317975;0,00855999999999998;0,00476499999999999;299,37920792;2014-07-25
154230020;0,020825;0,031935;0,0559425;0,0310275;0,02693;0,009825;0,0056175;299,49200258;2014-07-25
153210110;0,0174425;0,020935;0,030285;0,019175;0,01505;0,0101825;0,00649749999999999;291,15886982;2014-08-26
153210130;0,021155;0,02627;0,054045;0,0390025;0,0243175;0,00944;0,00520499999999999;290,10953768;2014-08-26
153210200;0,0112275;0,0134275;0,0241525;0,016755;0,0124925;0,00418749999999998;0,0026475;290,49577394;2014-08-26
153220050;0,00614000000000001;0,0118875;0,0320175;0,0163975;0,01032;0,00465499999999999;0,00297749999999999;291,21014012;2014-08-26
153220120;0,0155725;0,01648;0,026655;0,017195;0,018295;0,00754250000000001;0,00438;290,54362622;2014-08-26
154210040;0,0115025;0,01296;0,01549;0,0051775;0,0053975;0,00278500000000001;0,00206999999999999;290,49577394;2014-08-26
154210060;0,0025925;0,00688249999999999;0,014555;0,00446250000000001;0,00396749999999998;0,00201499999999999;0,00151999999999999;290,11979174;2014-08-26
154220070;0,012025;0,0169475;0,029735;0,0139775;0,0194775;0,00844999999999999;0,0052875;290,29752878;2014-08-26
153200140;0,00594749999999999;0,00740499999999999;0,0145275;0,0084775;0,018075;0,0128225;0,0078725;287,9937833;2014-09-27
153220190;0,0223925;0,0307525;0,060535;0,0590775;0,1034075;0,125765;0,0910325;288,86196038;2014-09-27
153200140;0,01417;0,0155175;0,018075;0,01285;0,00930249999999999;0,00558999999999998;0,00372;281,91996176;2014-10-29
153210110;0,02;0,022035;0,02429;0,01923;0,01186;0,0055625;0,00308749999999999;282,08402672;2014-10-29
153210130;0,0196425;0,0240425;0,0436225;0,0358125;0,02484;0,0189825;0,01186;277,53806012;2014-10-29
153210200;0,01483;0,0170025;0,0251975;0,021265;0,012355;0,0054525;0,00297749999999999;279,84522362;2014-10-29
153220050;0,0080925;0,010925;0,0177175;0,0151325;0,0079275;0,00459999999999999;0,0027575;280,65871238;2014-10-29
153220120;0,0155175;0,01472;0,0200825;0,0144725;0,0088625;0,00454499999999999;0,00314249999999999;280,85695754;2014-10-29
153220190;0,00671749999999999;0,0103475;0,0184875;0,013675;0,00737750000000001;0,00319749999999999;0,00322500000000001;281,2090136;2014-10-29
154210040;0,0102925;0,01417;0,0194775;0,01329;0,00748750000000001;0,00462750000000001;0,00297749999999999;281,37307856;2014-10-29
154210060;0,00487499999999999;0,00974249999999999;0,0141975;0,00902749999999999;0,004325;0,00300500000000001;0,00217999999999999;281,59183184;2014-10-29
154220020;0,0129875;0,0141975;0,0211275;0,016095;0,00660749999999999;0,01197;0,00891749999999999;280,61427812;2014-10-29
154220070;0,00913749999999999;0,0111725;0,01505;0,00952249999999999;0,00776250000000001;0,00487499999999999;0,00289500000000001;280,66554842;2014-10-29
154220080;0,0027025;0,00454499999999999;0,0084225;0,00462750000000001;0,0058375;0,00658;0,00457250000000001;280,33058246;2014-10-29
154230020;0,01164;0,0141425;0,016975;0,0101;0,00817499999999999;0,00468250000000001;0,00245499999999998;280,8330314;2014-10-29
153210130;0,031385;0,039415;0,0689775;0,0580325;0,05861;0,04585;0,0371325;280,64845832;2015-04-23
153220050;0,01725;0,021815;0,0430175;0,0395525;0,049425;0,0483525;0,0381775;282,35063228;2015-04-23
153220120;0,0134825;0,01505;0,026435;0,0200825;0,01934;0,0249225;0,0159025;280,94924408;2015-04-23
153220190;0,00773499999999999;0,0138675;0,02407;0,02044;0,02561;0,018845;0,0145825;285,8062505;2015-04-23
154220020;0,02033;0,0352625;0,0546225;0,05377;0,0939475;0,07038;0,0574275;276,72457136;2015-04-23
154220070;0,013125;0,017305;0,02836;0,0181025;0,0213475;0,016865;0,013235;284,00495396;2015-04-23
154220080;0,0088625;0,0112;0,0160675;0,0112825;0,017085;0,014775;0,0102375;285,57040712;2015-04-23
153210200;0,01142;0,02;0,040075;0,031;0,0408175;0,0282775;0,0222275;285,27303938;2015-05-09
153220050;0,010485;0,0215125;0,05399;0,0391675;0,0510475;0,0357575;0,028635;285,9087911;2015-05-09
153220190;0,000227499999999992;0,006525;0,021045;0,012245;0,01362;0,00759750000000001;0,00536999999999999;290,86150208;2015-05-09
154220070;0,00514999999999999;0,00902749999999999;0,0239875;0,0128225;0,032265;0,0199725;0,01494;284,84236886;2015-05-09
153210200;0,012135;0,0173325;0,03309;0,021485;0,0245375;0,0138675;0,0108975;291,95526848;2015-05-25
153220050;0,0135375;0,0208525;0,04585;0,027865;0,0176075;0,00702;0,0051225;292,38935702;2015-05-25
153220120;0,01197;0,01285;0,0198075;0,0124925;0,0139775;0,004215;0,00292249999999999;291,47674568;2015-05-25
153220190;0,0027025;0,010155;0,0250325;0,01538;0,020825;0,0112;0,00988;292,9840925;2015-05-25
154210040;0,021815;0,029735;0,04585;0,02627;0,0287725;0,016425;0,0138675;290,12662778;2015-05-25
154210060;0,00201499999999999;0,0084775;0,0205225;0,00924749999999999;0,01615;0,0132625;0,0122175;287,46057218;2015-05-25
154220070;0,01626;0,01901;0,026105;0,0154625;0,022805;0,014225;0,010925;290,58464246;2015-05-25
154220080;0,00468250000000001;0,00844999999999999;0,0181025;0,00919249999999999;0,0231625;0,01164;0,00817499999999999;291,98944868;2015-05-25
154230020;0,00878000000000001;0,01208;0,0202475;0,010815;0,015765;0,00743250000000001;0,00558999999999998;291,74335124;2015-05-25
153200140;0,00861499999999998;0,00889000000000001;0,0163975;0,00536999999999999;0,00762499999999999;0,00547999999999998;0,00418749999999998;293,38741886;2015-06-10
153210130;0,014335;0,02099;0,050965;0,0339425;0,00575499999999998;0,0035;0,00297749999999999;293,89670384;2015-06-10
153210200;0,00702;0,012905;0,0293775;0,01813;0,011365;0,00748750000000001;0,00647;293,64377036;2015-06-10
153220050;0,00968749999999999;0,020495;0,06367;0,0418075;0,022805;0,018185;0,015545;294,3683906;2015-06-10
153220120;0,0079275;0,00946749999999999;0,0177725;0,010705;0,0151875;0,0078725;0,00564499999999998;293,03878082;2015-06-10
153220190;0,014225;0,021815;0,04002;0,0283325;0,0309175;0,0203025;0,01637;295,1032649;2015-06-10
154210040;0,015105;0,017305;0,0268475;0,0122725;0,0144725;0,00575499999999998;0,00418749999999998;292,64912654;2015-06-10
154210060;0,00306000000000001;0,00713;0,0142525;0,00405;0,00789999999999999;0,0028125;0,00165750000000001;291,04265714;2015-06-10
154220020;0,0105675;0,01131;0,018735;0,011255;0,01296;0,00407749999999998;0,00308749999999999;293,38058282;2015-06-10
154220070;0,0157375;0,024125;0,051185;0,0222825;0,0139225;0,00597500000000001;0,003885;293,21651786;2015-06-10
154220080;0,00770750000000001;0,0110625;0,0243175;0,01318;0,0207425;0,01373;0,0102375;294,094949;2015-06-10
154230020;0,00946749999999999;0,0153525;0,0283325;0,013125;0,01593;0,00748750000000001;0,00429750000000001;293,52413966;2015-06-10
153200140;0,0183225;0,020935;0,0309725;0,0196975;0,0231625;0,0124375;0,00806499999999999;294,01975256;2015-07-12
153210200;0,0159575;0,01769;0,0275625;0,01758;0,00905500000000001;0,00476499999999999;0,00385749999999999;293,7018767;2015-07-12
153220050;0,0190375;0,0237125;0,0471975;0,0324025;0,0263525;0,018955;0,015655;294,20432564;2015-07-12
154210060;0,0217875;0,02352;0,0282775;0,0149675;0,01439;0,00770750000000001;0,00660749999999999;292,36201286;2015-07-12
154220070;0,0259675;0,03782;0,0646875;0,03661;0,03617;0,01956;0,014885;293,34982064;2015-07-12
153200140;0,020275;0,0209625;0,029075;0,01681;0,0146925;0,00682749999999999;0,00459999999999999;298,86650492;2015-08-13
153210130;0,0193125;0,026325;0,0578125;0,04134;0,02858;0,0104575;0,00592000000000001;298,02225398;2015-08-13
153220120;0,012245;0,028195;0,0686475;0,044805;0,03067;0,014665;0,009385;297,64285376;2015-08-13
153220190;0,0180475;0,0299275;0,06092;0,03683;0,039415;0,019945;0,0115575;299,53985486;2015-08-13
154210040;0,00704749999999998;0,0264075;0,0676575;0,0381225;0,0667225;0,05465;0,0354275;296,24488358;2015-08-13
154230020;0,02352;0,0312475;0,04783;0,025665;0,0253625;0,012685;0,00891749999999999;297,83084486;2015-08-13
153200140;0,0158475;0,0183775;0,02869;0,0151325;0,0190375;0,00902749999999999;0,00536999999999999;294,45725912;2015-08-29
153210110;0,01824;0,022145;0,0350975;0,02165;0,0185975;0,00935749999999999;0,00594749999999999;294,30344822;2015-08-29
153210200;0,010265;0,01417;0,02957;0,0188725;0,0112275;0,00481999999999999;0,00358249999999999;294,01633454;2015-08-29
153220120;0,00957749999999999;0,01054;0,0262425;0,012685;0,01527;0,0080925;0,00594749999999999;294,20090762;2015-08-29
154220020;0,0183225;0,0222825;0,0366375;0,0218425;0,018625;0,0134275;0,00946749999999999;294,04709672;2015-08-29
154230020;0,0171125;0,0183775;0,02253;0,01186;0,01373;0,00710249999999998;0,00473750000000001;295,17846134;2015-08-29
153200140;0,00239999999999999;0,0049025;0,01186;0,00391249999999999;0,00503999999999999;0,00372;0,0022625;288,54750254;2015-09-30
153210110;0,0306425;0,032705;0,03276;0,0301475;0,0612225;0,0375175;0,029735;291,02898506;2015-09-30
153210130;0,00487499999999999;0,00553499999999998;0,0140875;0,00671749999999999;0,00558999999999998;0,00311500000000001;0,00168499999999999;285,46786652;2015-09-30
154210040;0,00955;0,010595;0,01274;0,006525;0,00592000000000001;0,00319749999999999;0,00212499999999999;289,01235326;2015-09-30
154210060;0,00767999999999999;0,0100725;0,0130425;0,00608500000000001;0,0049025;0,00195999999999999;0,00121749999999998;288,88930454;2015-09-30
154220020;0,010485;0,01109;0,0176625;0,0100725;0,0056175;0,0025375;0,0024825;288,56459264;2015-09-30
154230020;0,0179925;0,015545;0,0151875;0,0082025;0,00781750000000001;0,00459999999999999;0,00297749999999999;288,56117462;2015-09-30
153210130;0,0288275;0,03078;0,0562175;0,036665;0,01758;0,0068;0,0050125;295,69116434;2016-05-11
153220050;0,01703;0,02495;0,0534675;0,0307525;0,031715;0,0171125;0,0140875;293,10030518;2016-05-11
153220120;0,00891749999999999;0,011805;0,0240425;0,0147475;0,01956;0,00927500000000001;0,00715749999999998;295,46899304;2016-05-11
153220190;0,00693749999999999;0,01549;0,0367475;0,023795;0,03067;0,0178275;0,01351;293,63693432;2016-05-11
154210040;0,02473;0,0255;0,0322925;0,01802;0,0247025;0,0084225;0,0057275;294,69993854;2016-05-11
154210060;0,03881;0,0390025;0,0493975;0,03276;0,0382875;0,0145275;0,00756999999999999;291,8219657;2016-05-11
153210200;0,0169475;0,0237125;0,048765;0,0310825;0,051625;0,018845;0,012685;291,11101754;2016-05-27
153220190;0,00336249999999999;0,0194775;0,059985;0,0479125;0,0955975;0,0589675;0,04706;287,65881734;2016-05-27
154210060;0,024895;0,030285;0,04134;0,0264075;0,0549525;0,0191475;0,0133725;287,35461356;2016-05-27
154220080;0,00105249999999998;0,00762499999999999;0,024565;0,0123825;0,041615;0,0188725;0,01263;293,92746602;2016-05-27
154230020;0,00927500000000001;0,0157925;0,034355;0,0191475;0,043595;0,0262425;0,018735;290,99480486;2016-05-27
153200140;0,024675;0,02209;0,025445;0,013895;0,012135;0,00603000000000001;0,004325;292,22529206;2016-06-12
153210200;0,00597500000000001;0,01186;0,031825;0,0202475;0,012355;0,009385;0,00770750000000001;291,6852449;2016-06-12
153220120;0,011255;0,0124375;0,0218975;0,010815;0,01351;0,00751499999999999;0,00462750000000001;291,66131876;2016-06-12
154210060;0,00894500000000001;0,0131525;0,020715;0,00789999999999999;0,00933;0,00740499999999999;0,0068;290,34196304;2016-06-12
154220080;0,000750000000000001;0,00339;0,0144725;0,00394;0,0176625;0,006415;0,00380249999999999;295,48950116;2016-07-30
153220050;0,00655249999999999;0,00990749999999999;0,028635;0,015985;0,00536999999999999;0,00374749999999999;0,00385749999999999;293,89328582;2016-08-15
153220190;0,00702;0,01593;0,0389475;0,02143;0,0190375;0,0120525;0,006525;293,67795056;2016-08-15
154220020;0,0129875;0,0148575;0,025225;0,0120525;0,007075;0,00457250000000001;0,00443499999999999;293,41818104;2016-08-15
154220070;0,012465;0,0182675;0,0315775;0,0140325;0,00765250000000001;0,00536999999999999;0,00383;293,18233766;2016-08-15
154220080;0,00468250000000001;0,00817499999999999;0,0163425;0,0051775;0,0101275;0,00605749999999999;0,00454499999999999;293,2746242;2016-08-15
153200140;0,01439;0,01527;0,0225575;0,0124925;0,010595;0,00608500000000001;0,00336249999999999;293,81467136;2016-09-16
153210110;0,000117499999999993;0,0050675;0,0177175;0,00955;0,0051775;0,00391249999999999;0,00319749999999999;294,03342464;2016-09-16
153210130;0,012245;0,0173325;0,0445575;0,03078;0,016975;0,014115;0,00866999999999998;293,37032876;2016-09-16
153210200;0,01131;0,012795;0,0258025;0,0153525;0,00883500000000001;0,00451750000000001;0,00295000000000001;294,26926802;2016-09-16
153220050;0,000117499999999993;0,00713;0,0390025;0,01967;0,0053425;0,00407749999999998;0,00358249999999999;294,08811296;2016-09-16
153220120;0,006745;0,00927500000000001;0,0221725;0,0130425;0,00911000000000001;0,0054525;0,00325249999999999;294,17014544;2016-09-16
153220190;0,00454499999999999;0,012795;0,0332;0,0183225;0,01142;0,013345;0,00531499999999999;294,2829401;2016-09-16
154210040;0,00968749999999999;0,015655;0,022035;0,00889000000000001;0,00748750000000001;0,003775;0,0027025;294,03684266;2016-09-16
154210060;0,00957749999999999;0,012905;0,015875;0,00693749999999999;0,0086425;0,00372;0,0023725;293,10030518;2016-09-16
154220020;0,010485;0,0113375;0,017305;0,00889000000000001;0,00498499999999999;0,00844999999999999;0,00440750000000001;293,61300818;2016-09-16
154220070;0,009825;0,0194775;0,0473625;0,0182675;0,0109525;0,00660749999999999;0,00358249999999999;293,67453254;2016-09-16
154220080;0,00996249999999999;0,012575;0,0211;0,0085325;0,0166175;0,00800999999999999;0,00440750000000001;292,73115902;2016-09-16
154230020;0,0120525;0,0130425;0,0182675;0,00924749999999999;0,01175;0,00933;0,00575499999999998;292,83711764;2016-09-16
153200140;0,02033;0,01923;0,021925;0,01417;0,0151875;0,00647;0,00429750000000001;290,31120086;2017-05-14
153210110;0,022255;0,0233275;0,028195;0,01714;0,0143625;0,00597500000000001;0,00427;289,27895882;2017-05-14
153220120;0,009495;0,0104025;0,0179375;0,0109525;0,01164;0,00473750000000001;0,003335;289,35757328;2017-05-14
153220190;0,00897249999999999;0,0126575;0,02253;0,01428;0,0151325;0,00724;0,00581000000000001;291,34686092;2017-05-14
154210060;0,0290475;0,028195;0,029075;0,016095;0,014995;0,00481999999999999;0,00330749999999999;286,7120258;2017-05-14
154220070;0,0056725;0,009495;0,0219525;0,0105125;0,0182125;0,01109;0,00872499999999998;288,29456906;2017-05-14
154210060;0,0198075;0,0206325;0,0228325;0,0110075;0,01208;0,00336249999999999;0,00176750000000001;292,3004885;2017-05-30
154220070;0,0146925;0,01835;0,0288;0,0155725;0,01934;0,0134275;0,0101;294,23508782;2017-05-30
154220080;0,00413249999999998;0,0051775;0,0134;0,00317000000000001;0,0135925;0,0051225;0,00402249999999998;295,2570758;2017-05-30
154230020;0,0132075;0,0143075;0,0193675;0,00905500000000001;0,0117225;0,00589249999999999;0,00418749999999998;294,82640528;2017-05-30
153200140;0,0117225;0,01582;0,02396;0,0177175;0,0464825;0,0240975;0,0169475;290,79997772;2017-06-15
153210110;0,0181025;0,02275;0,0297625;0,02209;0,022805;0,019725;0,0171125;292,36543088;2017-06-15
153220050;0,00611249999999999;0,0170575;0,04442;0,0294325;0,0153525;0,0127675;0,0112275;293,16524756;2017-06-15
153220190;0,00636;0,00979749999999999;0,022365;0,0128775;0,0311375;0,017085;0,0107875;295,03832252;2017-06-15
154210040;0,014885;0,0216775;0,0320725;0,0211;0,0126575;0,00520499999999999;0,00347249999999999;292,75850318;2017-06-15
154210060;0,0139225;0,017305;0,0218975;0,0136475;0,0165625;0,0102925;0,00800999999999999;290,98113278;2017-06-15
154220020;0,01076;0,01054;0,0143075;0,00968749999999999;0,0088075;0,00594749999999999;0,00435250000000001;293,411345;2017-06-15
153200140;0,0156275;0,01692;0,0206325;0,0131525;0,01835;0,006415;0,00341749999999999;288,72182156;2017-09-19
153210110;0,0163975;0,016535;0,018185;0,01142;0,010485;0,00361;0,00223499999999999;289,40884358;2017-09-19
153210130;0,0192025;0,0200825;0,0343275;0,0261325;0,0266;0,0168925;0,0084225;287,89466072;2017-09-19
153210200;0,00891749999999999;0,0122175;0,0205225;0,0116125;0,00985249999999999;0,003555;0,00272999999999998;288,6602972;2017-09-19
153220120;0,00844999999999999;0,0107325;0,0239325;0,017635;0,015985;0,00671749999999999;0,00457250000000001;289,2242705;2017-09-19
154210040;0,01164;0,0158475;0,022035;0,0112825;0,0200275;0,00622249999999999;0,00374749999999999;288,27747896;2017-09-19
154210060;0,00754250000000001;0,0111725;0,0184875;0,00800999999999999;0,0123;0,00476499999999999;0,00317000000000001;288,284315;2017-09-19
154220070;0,0114475;0,017855;0,0276175;0,0164525;0,01934;0,00872499999999998;0,00481999999999999;288,63978908;2017-09-19
154220080;0,010375;0,01285;0,020495;0,00930249999999999;0,01648;0,00669;0,003665;288,42445382;2017-09-19
154230020;0,010815;0,0122725;0,0170025;0,00952249999999999;0,0140325;0,00503999999999999;0,00300500000000001;288,92348474;2017-09-19
153200140;0,01439;0,013565;0,01615;0,0114475;0,0145275;0,00669;0,00405;291,67840886;2018-05-01
153210100;0,0243175;0,029405;0,0544025;0,03309;0,0216225;0,0118875;0,00806499999999999;296,49098102;2018-05-01
153210130;0,024565;0,024785;0,0434025;0,0323475;0,0167275;0,00740499999999999;0,0048475;293,28146024;2018-05-01
153210200;0,006855;0,0104575;0,0204675;0,01384;0,017745;0,0107875;0,00721249999999998;290,92644446;2018-05-01
153220190;0,0048475;0,013895;0,0307525;0,025775;0,0513225;0,0337225;0,02583;288,32874926;2018-05-01
154210060;0,016425;0,0178275;0,0201375;0,011805;0,0126025;0,00509499999999999;0,00300500000000001;288,3014051;2018-05-01
154220020;0,01318;0,02242;0,0417525;0,0355375;0,074175;0,0557775;0,04244;286,13779844;2018-05-01
154230020;0,01516;0,021265;0,0370225;0,029405;0,0463175;0,03331;0,0244825;288,50990432;2018-05-01
153200140;0,0253075;0,0240425;0,0272325;0,0179375;0,027755;0,00735;0,00416;297,60525554;2018-06-02
153210110;0,02341;0,028635;0,0465925;0,030065;0,0375175;0,01736;0,01164;295,9577699;2018-06-02
154210040;0,0208525;0,02451;0,03573;0,0189275;0,02957;0,0078725;0,00443499999999999;297,52664108;2018-06-02
154210060;0,0219525;0,022145;0,0262975;0,014445;0,0229975;0,00575499999999998;0,00352749999999999;296,51148914;2018-06-02
153210110;0,0308625;0,0401025;0,066585;0,0428525;0,0387825;0,0145;0,009605;297,43093652;2018-06-18
153210130;0,021705;0,0264075;0,05454;0,0392225;0,039855;0,015105;0,00866999999999998;298,2478433;2018-06-18
153210200;0,00721249999999998;0,0140325;0,0379575;0,0235475;0,0299275;0,00911000000000001;0,00542499999999999;298,51786688;2018-06-18
153220120;0,02385;0,02561;0,0360325;0,02605;0,041615;0,014995;0,0079275;299,9397632;2018-06-18
154210060;0,020385;0,024895;0,0363075;0,023685;0,05377;0,016095;0,009495;295,49975522;2018-06-18
154220020;0,0201375;0,022145;0,0333925;0,02297;0,033915;0,00844999999999999;0,0056175;299,87823884;2018-06-18
154220070;0,0233;0,0314675;0,05498;0,0346025;0,0470325;0,025005;0,01747;299,64239546;2018-06-18
154220080;0,0163425;0,021485;0,03606;0,0225025;0,0434575;0,017965;0,0118875;300,7259078;2018-06-18
154230020;0,02847;0,0403225;0,0723325;0,043815;0,038425;0,0172225;0,0116675;301,30013516;2018-06-18
153200140;0,0160125;0,0163975;0,0203575;0,0143075;0,01461;0,00833999999999999;0,0058375;293,36349272;2018-07-04
153210200;0,00894500000000001;0,0121075;0,0311375;0,02286;0,026215;0,0228325;0,0163975;290,9845508;2018-07-04
154210060;0,0055625;0,0104025;0,0171675;0,00988;0,0135925;0,0110075;0,00908249999999999;290,76921554;2018-07-04
153220120;0,0174425;0,02671;0,053;0,03914;0,0820125;0,027975;0,020165;297,42410048;2018-07-20
154220080;0,0176625;0,0225025;0,03804;0,0221175;0,03507;0,022805;0,01483;298,80498056;2018-07-20
153200140;0,011475;0,0134;0,0276725;0,0148025;0,0086975;0,00479250000000001;0,00361;299,99786954;2018-08-05
153210110;0,00891749999999999;0,0114475;0,0246475;0,0121625;0,00891749999999999;0,00396749999999998;0,00297749999999999;299,6834117;2018-08-05
153220050;0,01076;0,0188175;0,0759625;0,0385625;0,00811999999999999;0,006525;0,00682749999999999;300,13117232;2018-08-05
